,Airline ID,Name,City,Country,Latitude,Longitude,Altitude,Timezone,DST,type
1747,1805,General José María Yáñez International Airport,Guaymas,Mexico,27.9689998626709,-110.9250030517578,59,-7.0,S,airport
1748,1806,Tehuacan Airport,Tehuacan,Mexico,18.49720001220703,-97.4198989868164,5509,-6.0,S,airport
1749,1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,29.09589958190001,-111.047996521,627,-7.0,S,airport
1750,1808,Licenciado Miguel de la Madrid Airport,Colima,Mexico,19.277,-103.577002,2467,-6.0,S,airport
1751,1809,Isla Mujeres Airport,Isla Mujeres,Mexico,21.2450008392334,-86.73999786376953,7,-5.0,S,airport
1752,1810,Plan De Guadalupe International Airport,Saltillo,Mexico,25.54949951171875,-100.9290008544922,4778,-6.0,S,airport
1753,1811,Ixtepec Airport,Iztepec,Mexico,16.449301000000002,-95.093697,164,-6.0,S,airport
1754,1813,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,18.0016994476,-102.221000671,39,-6.0,S,airport
1755,1814,Valle del Fuerte International Airport,Los Mochis,Mexico,25.6851997375,-109.081001282,16,-7.0,S,airport
1756,1815,Del Bajío International Airport,Del Bajio,Mexico,20.9935,-101.481003,5956,-6.0,S,airport
1757,1816,Manuel Márquez de León International Airport,La Paz,Mexico,24.0727005005,-110.36199951200001,69,-7.0,S,airport
1758,1817,Loreto International Airport,Loreto,Mexico,25.989200592041016,-111.3479995727539,34,-7.0,S,airport
1759,1818,General Servando Canales International Airport,Matamoros,Mexico,25.7698993683,-97.5252990723,25,-6.0,S,airport
1760,1819,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,20.9370002747,-89.657699585,38,-6.0,S,airport
1761,1820,General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,32.6306,-115.241997,74,-8.0,S,airport
1762,1821,General Francisco J. Mujica International Airport,Morelia,Mexico,19.849899292,-101.025001526,6033,-6.0,S,airport
1763,1822,Minatitlán/Coatzacoalcos National Airport,Minatitlan,Mexico,18.1033992767,-94.58070373540001,36,-6.0,S,airport
1764,1823,Monclova International Airport,Monclova,Mexico,26.9557,-101.470001,1864,-6.0,S,airport
1765,1824,Licenciado Benito Juarez International Airport,Mexico City,Mexico,19.4363,-99.072098,7316,-6.0,S,airport
1766,1825,General Mariano Escobedo International Airport,Monterrey,Mexico,25.7784996033,-100.107002258,1278,-6.0,S,airport
1767,1826,General Rafael Buelna International Airport,Mazatlan,Mexico,23.1613998413,-106.26599884,38,-7.0,S,airport
1768,1827,Nogales International Airport,Nogales,Mexico,31.22610092163086,-110.97599792480469,3990,-7.0,S,airport
1769,1828,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,27.4438991547,-99.5705032349,484,-6.0,S,airport
1770,1829,Xoxocotlán International Airport,Oaxaca,Mexico,16.9999008179,-96.72660064700001,4989,-6.0,S,airport
1771,1830,El Tajín National Airport,Poza Rico,Mexico,20.6026992798,-97.4608001709,497,-6.0,S,airport
1772,1831,Hermanos Serdán International Airport,Puebla,Mexico,19.1581001282,-98.3713989258,7361,-6.0,S,airport
1773,1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,20.0774,-98.782501,7600,-6.0,S,airport
1774,1833,Mar de Cortés International Airport,Punta Penasco,Mexico,31.351987,-113.305177,71,-7.0,S,airport
1775,1834,Piedras Negras International Airport,Piedras Negras,Mexico,28.627399,-100.535004,901,-6.0,S,airport
1776,1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,19.396699905395508,-102.03900146484376,5258,-6.0,S,airport
1777,1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,20.680099487304688,-105.25399780273438,23,-6.0,S,airport
1778,1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,15.8769,-97.089103,294,-6.0,S,airport
1779,1838,Querétaro Intercontinental Airport,Queretaro,Mexico,20.6173,-100.185997,6296,-6.0,S,airport
1780,1839,General Lucio Blanco International Airport,Reynosa,Mexico,26.0089,-98.2285,139,-6.0,S,airport
1781,1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,23.15180015563965,-109.72100067138672,374,-7.0,S,airport
1782,1841,San Felipe International Airport,San Filipe,Mexico,30.930200576782,-114.80899810791,148,-8.0,S,airport
1783,1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,22.254299163800006,-100.930999756,6035,-6.0,S,airport
1784,1843,Tlaxcala Airport,Tlaxcala,Mexico,19.537992000000006,-98.173492,8229,-6.0,S,airport
1785,1844,Terán Air Base,Tuxtla Gutierrez,Mexico,16.739901,-93.173301,1909,-6.0,S,airport
1786,1845,Francisco Sarabia International Airport,Torreon,Mexico,25.568300247199996,-103.41100311299999,3688,-6.0,S,airport
1787,1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,16.5636005402,-93.02249908450001,1499,-6.0,S,airport
1788,1847,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,32.541099548339844,-116.97000122070312,489,-8.0,S,airport
1789,1848,General Francisco Javier Mina International Airport,Tampico,Mexico,22.2964000702,-97.86589813229999,80,-6.0,S,airport
1790,1849,Tamuin Airport,Tamuin,Mexico,22.0383,-98.806502,164,-6.0,S,airport
1791,1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,19.3370990753,-99.56600189209999,8466,-6.0,S,airport
1792,1851,Tapachula International Airport,Tapachula,Mexico,14.794300079300001,-92.3700027466,97,-6.0,S,airport
1793,1852,Cancún International Airport,Cancun,Mexico,21.036500930800003,-86.8770980835,22,-5.0,S,airport
1794,1853,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,17.996999740600586,-92.81739807128906,46,-6.0,S,airport
1795,1854,General Heriberto Jara International Airport,Vera Cruz,Mexico,19.145900726300003,-96.1873016357,90,-6.0,S,airport
1796,1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,22.8971004486,-102.68699646,7141,-6.0,S,airport
1797,1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,17.601600647,-101.460998535,26,-6.0,S,airport
1798,1857,Zamora Airport,Zamora,Mexico,20.045,-102.276001,5141,-6.0,S,airport
1799,1858,Playa De Oro International Airport,Manzanillo,Mexico,19.144800186199998,-104.558998108,30,-6.0,S,airport
1800,1859,Zapopan Airport,Zapopan,Mexico,20.747922,-103.461709,5333,-6.0,S,airport
1801,1860,Bluefields Airport,Bluefields,Nicaragua,11.991000175476074,-83.77410125732422,20,-6.0,U,airport
1802,1861,Los Brasiles Airport,Los Brasiles,Nicaragua,12.1899995803833,-86.35389709472656,262,-6.0,U,airport
1803,1862,Leon (Fanor Urroz) Airport,Leon,Nicaragua,12.429200172424315,-86.90280151367188,328,-6.0,U,airport
1804,1863,Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,12.141500473022461,-86.16819763183594,194,-6.0,U,airport
1805,1864,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,14.047200202941895,-83.38670349121094,52,-6.0,U,airport
1806,1865,Bocas Del Toro International Airport,Bocas Del Toro,Panama,9.340849876403807,-82.25080108642578,10,-5.0,U,airport
1807,1866,Cap Manuel Niño International Airport,Changuinola,Panama,9.458962,-82.515062,19,-5.0,U,airport
1808,1867,Enrique Malek International Airport,David,Panama,8.390999794006348,-82.43499755859375,89,-5.0,U,airport
1809,1868,Panama Pacific International Airport,Howard,Panama,8.91479,-79.599602,52,-5.0,U,airport
1810,1869,Marcos A. Gelabert International Airport,Panama,Panama,8.973340034484863,-79.55560302734375,31,-5.0,U,airport
1811,1870,Ruben Cantu Airport,Santiago,Panama,8.085599899291992,-80.94529724121094,272,-5.0,U,airport
1812,1871,Tocumen International Airport,Panama City,Panama,9.0713596344,-79.3834991455,135,-5.0,U,airport
1813,1872,Buenos Aires Airport,Buenos Aires,Costa Rica,9.163949,-83.33017099999998,1214,-6.0,U,airport
1814,1874,Coto 47 Airport,Coto 47,Costa Rica,8.601559638977049,-82.96859741210938,26,-6.0,U,airport
1815,1875,Chacarita Airport,Chacarita,Costa Rica,9.98141002655,-84.7726974487,7,-6.0,U,airport
1816,1877,El Carmen de Siquirres Airport,El Carmen,Costa Rica,10.20199966430664,-83.47219848632812,56,-6.0,U,airport
1817,1878,Finca 10 / Nuevo Palmar Sur Airport,Finca 10,Costa Rica,8.916350364685059,-83.5073013305664,25,-6.0,U,airport
1818,1879,Golfito Airport,Golfito,Costa Rica,8.654009819030763,-83.18219757080078,49,-6.0,U,airport
1819,1880,Guapiles Airport,Guapiles,Costa Rica,10.2172002792,-83.79699707030002,883,-6.0,U,airport
1820,1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,10.5933,-85.544403,270,-6.0,U,airport
1821,1882,Los Chiles Airport,Los Chiles,Costa Rica,11.035300254821776,-84.70610046386719,131,-6.0,U,airport
1822,1883,Limon International Airport,Limon,Costa Rica,9.95796012878418,-83.02200317382812,7,-6.0,U,airport
1823,1884,Nosara Airport,Nosara Beach,Costa Rica,9.976490020750001,-85.65299987790002,33,-6.0,U,airport
1824,1885,Juan Santamaria International Airport,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,3021,-6.0,U,airport
1825,1886,Pandora Airport,Pandora,Costa Rica,9.732170104980467,-82.98320007324219,98,-6.0,U,airport
1826,1887,Palmar Sur Airport,Palmar Sur,Costa Rica,8.951029777526855,-83.46859741210938,49,-6.0,U,airport
1827,1889,Quepos Managua Airport,Quepos,Costa Rica,9.443160057067873,-84.12979888916016,85,-6.0,U,airport
1828,1890,Santa Clara De Guapiles Airport,Santa Clara,Costa Rica,10.288299560546877,-83.7135009765625,262,-6.0,U,airport
1829,1891,San Vito De Java Airport,San Vito De Jaba,Costa Rica,8.826109886169434,-82.95890045166016,3228,-6.0,U,airport
1830,1892,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,El Salvador,13.4409,-89.055702,101,-6.0,U,airport
1831,1893,Ilopango International Airport,San Salvador,El Salvador,13.69950008392334,-89.11990356445312,2021,-6.0,U,airport
1832,1894,Les Cayes Airport,Cayes,Haiti,18.271099090576172,-73.78829956054688,203,-5.0,U,airport
1833,1895,Cap Haitien International Airport,Cap Haitien,Haiti,19.733,-72.194702,10,-5.0,U,airport
1834,1896,Jacmel Airport,Jacmel,Haiti,18.241100311279297,-72.51850128173828,167,-5.0,U,airport
1835,1897,Toussaint Louverture International Airport,Port-au-prince,Haiti,18.57999992370605,-72.2925033569336,122,-5.0,U,airport
1836,1898,Gustavo Rizo Airport,Baracoa Playa,Cuba,20.36529922485352,-74.5062026977539,26,-5.0,U,airport
1837,1899,Carlos Manuel de Cespedes Airport,Bayamo,Cuba,20.39640045166016,-76.62139892578125,203,-5.0,U,airport
1838,1900,Maximo Gomez Airport,Ciego De Avila,Cuba,22.027099609375,-78.78959655761719,335,-5.0,U,airport
1839,1901,Jardines Del Rey Airport,Cunagua,Cuba,22.4610004425,-78.32839965820001,13,-5.0,U,airport
1840,1902,Jaime Gonzalez Airport,Cienfuegos,Cuba,22.149999618530273,-80.41419982910156,102,-5.0,U,airport
1841,1903,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,21.616500854499996,-81.5459976196,10,-5.0,U,airport
1842,1904,Ignacio Agramonte International Airport,Camaguey,Cuba,21.420299530029297,-77.84750366210938,413,-5.0,U,airport
1843,1905,Antonio Maceo International Airport,Santiago De Cuba,Cuba,19.96980094909668,-75.83540344238281,249,-5.0,U,airport
1844,1906,Florida Airport,Florida,Cuba,21.49970054626465,-78.20279693603516,197,-5.0,U,airport
1845,1907,Leeward Point Field,Guantanamo,Cuba,19.906499862671,-75.207099914551,56,-5.0,U,airport
1846,1908,Mariana Grajales Airport,Guantanamo,Cuba,20.08530044555664,-75.1583023071289,56,-5.0,U,airport
1847,1909,José Martí International Airport,Havana,Cuba,22.989200592041016,-82.40910339355469,210,-5.0,U,airport
1848,1910,Frank Pais International Airport,Holguin,Cuba,20.785600662231445,-76.31510162353516,361,-5.0,U,airport
1849,1911,La Coloma Airport,La Coloma,Cuba,22.33609962463379,-83.64189910888672,131,-5.0,U,airport
1850,1912,Orestes Acosta Airport,Moa,Cuba,20.65390014648437,-74.92220306396484,16,-5.0,U,airport
1851,1913,Sierra Maestra Airport,Manzanillo,Cuba,20.28809928894043,-77.08920288085938,112,-5.0,U,airport
1852,1914,Rafael Cabrera Airport,Nueva Gerona,Cuba,21.834699630737305,-82.78379821777344,79,-5.0,U,airport
1853,1915,Playa Baracoa Airport,Baracoa Playa,Cuba,23.0328006744,-82.5793991089,102,-5.0,U,airport
1854,1916,Pinar Del Rio Airport,Pinar Del Rio Norte,Cuba,22.42140007019043,-83.67839813232422,131,-5.0,U,airport
1855,1917,San Antonio De Los Banos Airport,San Antonio De Banos,Cuba,22.87150001525879,-82.5093002319336,164,-5.0,U,airport
1856,1918,Abel Santamaria Airport,Santa Clara,Cuba,22.49220085144043,-79.943603515625,338,-5.0,U,airport
1857,1919,Joaquín de Agüero Airport,Santa Lucia,Cuba,21.5094559067,-77.02059745790002,13,-5.0,U,airport
1858,1920,Siguanea Airport,Siguanea,Cuba,21.64249992370605,-82.9551010131836,39,-5.0,U,airport
1859,1921,Sancti Spiritus Airport,Sancti Spiritus,Cuba,21.9704,-79.44270300000002,295,-5.0,U,airport
1860,1923,Juan Gualberto Gomez International Airport,Varadero,Cuba,23.03440093994141,-81.435302734375,210,-5.0,U,airport
1861,1924,Hermanos Ameijeiras Airport,Las Tunas,Cuba,20.987600326538086,-76.93579864501953,328,-5.0,U,airport
1862,1925,Gerrard Smith International Airport,Cayman Brac,Cayman Islands,19.687000274658203,-79.88279724121094,8,-5.0,N,airport
1863,1926,Owen Roberts International Airport,Georgetown,Cayman Islands,19.292800903299998,-81.3576965332,8,-5.0,N,airport
1864,1927,Clarence A. Bain Airport,Clarence Bain,Bahamas,24.287700653076172,-77.68460083007812,19,-5.0,U,airport
1865,1928,Andros Town Airport,Andros Town,Bahamas,24.69790077209473,-77.79560089111328,5,-5.0,U,airport
1866,1930,Leonard M Thompson International Airport,Marsh Harbor,Bahamas,26.5114,-77.08350300000002,6,-5.0,U,airport
1867,1931,San Andros Airport,San Andros,Bahamas,25.053800582885746,-78.04900360107422,5,-5.0,U,airport
1868,1932,Spring Point Airport,Spring Point,Bahamas,22.441799163800006,-73.97090148930002,11,-5.0,U,airport
1869,1933,Sandy Point Airport,Sandy Point,Bahamas,26.004600524902344,-77.39550018310547,8,-5.0,U,airport
1870,1934,Treasure Cay Airport,Treasure Cay,Bahamas,26.745300293000003,-77.3912963867,8,-5.0,U,airport
1871,1935,Chub Cay Airport,Chub Cay,Bahamas,25.41710090637207,-77.88089752197266,5,-5.0,U,airport
1872,1936,Great Harbour Cay Airport,Bullocks Harbour,Bahamas,25.7383,-77.840103,18,-5.0,U,airport
1873,1937,South Bimini Airport,Alice Town,Bahamas,25.6998996735,-79.2647018433,10,-5.0,U,airport
1874,1941,Exuma International Airport,Great Exuma,Bahamas,23.5625991821,-75.8779983521,9,-5.0,U,airport
1875,1942,George Town Airport,George Town,Bahamas,23.4666996002,-75.78170013430001,5,-5.0,U,airport
1876,1943,North Eleuthera Airport,North Eleuthera,Bahamas,25.474899291999996,-76.6835021973,13,-5.0,U,airport
1877,1944,Governor's Harbour Airport,Governor's Harbor,Bahamas,25.2847003937,-76.3310012817,26,-5.0,U,airport
1878,1945,Normans Cay Airport,Norman's Cay,Bahamas,24.59429931640625,-76.82019805908203,8,-5.0,U,airport
1879,1946,Rock Sound Airport,Rock Sound,Bahamas,24.8950787333,-76.1768817902,10,-5.0,U,airport
1880,1947,Staniel Cay Airport,Staniel Cay,Bahamas,24.169099807739247,-76.43910217285156,5,-5.0,U,airport
1881,1948,Grand Bahama International Airport,Freeport,Bahamas,26.5587005615,-78.695602417,7,-5.0,U,airport
1882,1949,Inagua Airport,Matthew Town,Bahamas,20.975000381469727,-73.66690063476562,8,-5.0,U,airport
1883,1950,Deadman's Cay Airport,Dead Man's Cay,Bahamas,23.179000854499996,-75.09359741210002,9,-5.0,U,airport
1884,1951,Stella Maris Airport,Stella Maris,Bahamas,23.582317,-75.268621,10,-5.0,U,airport
1885,1952,Mayaguana Airport,Mayaguana,Bahamas,22.379499,-73.013494,11,-5.0,U,airport
1886,1953,Lynden Pindling International Airport,Nassau,Bahamas,25.0389995575,-77.46620178219999,16,-5.0,U,airport
1887,1954,Duncan Town Airport,Duncan Town,Bahamas,22.18180084228516,-75.72949981689453,6,-5.0,U,airport
1888,1955,Rum Cay Airport,Port Nelson,Bahamas,23.68440055847168,-74.83619689941406,15,-5.0,U,airport
1889,1956,San Salvador Airport,Cockburn Town,Bahamas,24.06329917907715,-74.52400207519531,24,-5.0,U,airport
1890,1957,Philip S. W. Goldson International Airport,Belize City,Belize,17.539100646972653,-88.30819702148438,15,-6.0,U,airport
1891,1958,Aitutaki Airport,Aitutaki,Cook Islands,-18.830900192260746,-159.76400756835938,14,-10.0,U,airport
1892,1959,Rarotonga International Airport,Avarua,Cook Islands,-21.202699661300002,-159.805999756,19,-10.0,U,airport
1893,1960,Nadi International Airport,Nandi,Fiji,-17.755399703979492,177.4429931640625,59,12.0,U,airport
1894,1961,Nausori International Airport,Nausori,Fiji,-18.04330062866211,178.5590057373047,17,12.0,U,airport
1895,1963,Fua'amotu International Airport,Tongatapu,Tonga,-21.241199493408203,-175.14999389648438,126,13.0,U,airport
1896,1964,Vava'u International Airport,Vava'u,Tonga,-18.58530044555664,-173.96200561523438,236,13.0,U,airport
1897,1965,Bonriki International Airport,Tarawa,Kiribati,1.3816399574279783,173.14700317382812,9,12.0,U,airport
1898,1966,Tabiteuea North Airport,Tabiteuea North,Kiribati,-1.2244700193405151,174.7760009765625,7,12.0,U,airport
1899,1968,Hihifo Airport,Wallis,Wallis and Futuna,-13.238300323499999,-176.19900512700005,79,12.0,U,airport
1900,1969,Faleolo International Airport,Faleolo,Samoa,-13.829999923706055,-172.00799560546875,58,13.0,U,airport
1901,1970,Pago Pago International Airport,Pago Pago,American Samoa,-14.3310003281,-170.710006714,32,-11.0,U,airport
1902,1971,Rurutu Airport,Rurutu,French Polynesia,-22.43409919738769,-151.36099243164062,18,-10.0,U,airport
1903,1972,Tubuai Airport,Tubuai,French Polynesia,-23.36540031433105,-149.5240020751953,7,-10.0,U,airport
1904,1973,Anaa Airport,Anaa,French Polynesia,-17.35260009765625,-145.50999450683594,10,-10.0,U,airport
1905,1974,Fangatau Airport,Fangatau,French Polynesia,-15.819899559020994,-140.88699340820312,9,-10.0,U,airport
1906,1975,Tikehau Airport,Tikehau,French Polynesia,-15.119600296020508,-148.2310028076172,6,-10.0,U,airport
1907,1976,Reao Airport,Reao,French Polynesia,-18.465900421142575,-136.44000244140622,12,-10.0,U,airport
1908,1977,Fakarava Airport,Fakarava,French Polynesia,-16.054100036621097,-145.65699768066406,13,-10.0,U,airport
1909,1978,Manihi Airport,Manihi,French Polynesia,-14.436800003051758,-146.07000732421875,14,-10.0,U,airport
1910,1979,Totegegie Airport,Totegegie,French Polynesia,-23.07990074157715,-134.88999938964844,7,-9.0,U,airport
1911,1980,Kaukura Airport,Kaukura Atoll,French Polynesia,-15.663299560546875,-146.88499450683594,11,-10.0,U,airport
1912,1981,Makemo Airport,Makemo,French Polynesia,-16.583900451660153,-143.6580047607422,3,-10.0,U,airport
1913,1982,Puka Puka Airport,Puka Puka,French Polynesia,-14.809499740600586,-138.81300354003906,5,-10.0,U,airport
1914,1983,Takapoto Airport,Takapoto,French Polynesia,-14.709500312805176,-145.24600219726562,12,-10.0,U,airport
1915,1984,Arutua Airport,Arutua,French Polynesia,-15.248299598693848,-146.61700439453125,9,-10.0,U,airport
1916,1985,Mataiva Airport,Mataiva,French Polynesia,-14.8681001663208,-148.7169952392578,11,-10.0,U,airport
1917,1986,Takaroa Airport,Takaroa,French Polynesia,-14.45580005645752,-145.02499389648438,13,-10.0,U,airport
1918,1987,Nuku Hiva Airport,Nuku Hiva,French Polynesia,-8.795599937438965,-140.22900390625,220,-9.5,U,airport
1919,1989,Bora Bora Airport,Bora Bora,French Polynesia,-16.444400787353516,-151.75100708007812,10,-10.0,U,airport
1920,1990,Rangiroa Airport,Rangiroa,French Polynesia,-14.954299926757812,-147.66099548339844,10,-10.0,U,airport
1921,1991,Huahine-Fare Airport,Huahine Island,French Polynesia,-16.687200546264652,-151.02200317382812,7,-10.0,U,airport
1922,1992,Moorea Airport,Moorea,French Polynesia,-17.49,-149.761993,9,-10.0,U,airport
1923,1993,Hao Airport,Hao Island,French Polynesia,-18.074800491333008,-140.9459991455078,10,-10.0,U,airport
1924,1994,Maupiti Airport,Maupiti,French Polynesia,-16.42650032043457,-152.24400329589844,15,-10.0,U,airport
1925,1995,Raiatea Airport,Raiatea Island,French Polynesia,-16.7229,-151.466003,3,-10.0,U,airport
1926,1997,Bauerfield International Airport,Port-vila,Vanuatu,-17.699300765991,168.32000732422,70,11.0,U,airport
1927,1998,Koné Airport,Kone,New Caledonia,-21.05430030822754,164.83700561523438,23,11.0,U,airport
1928,1999,Koumac Airport,Koumac,New Caledonia,-20.546300888061523,164.25599670410156,42,11.0,U,airport
1929,2000,Lifou Airport,Lifou,New Caledonia,-20.774799346923828,167.24000549316406,92,11.0,U,airport
1930,2001,Nouméa Magenta Airport,Noumea,New Caledonia,-22.25830078125,166.47300720214844,10,11.0,U,airport
1931,2002,Maré Airport,Mare,New Caledonia,-21.4817008972168,168.03799438476562,141,11.0,U,airport
1932,2003,Touho Airport,Touho,New Caledonia,-20.790000915527344,165.25900268554688,10,11.0,U,airport
1933,2004,Ouvéa Airport,Ouvea,New Caledonia,-20.640600204467773,166.572998046875,23,11.0,U,airport
1934,2005,La Tontouta International Airport,Noumea,New Caledonia,-22.01460075378418,166.21299743652344,52,11.0,U,airport
1935,2006,Auckland International Airport,Auckland,New Zealand,-37.0080986023,174.79200744599999,23,12.0,Z,airport
1936,2007,Taupo Airport,Taupo,New Zealand,-38.73970031738281,176.08399963378906,1335,12.0,Z,airport
1937,2008,Ardmore Airport,Ardmore,New Zealand,-37.029701232910156,174.97300720214844,111,12.0,Z,airport
1938,2009,Christchurch International Airport,Christchurch,New Zealand,-43.48939895629883,172.53199768066406,123,12.0,Z,airport
1939,2010,Chatham Islands-Tuuta Airport,Chatham Island,New Zealand,-43.810001373291016,-176.45700073242188,43,12.75,Z,airport
1940,2011,Dunedin Airport,Dunedin,New Zealand,-45.9281005859375,170.197998046875,4,12.0,Z,airport
1941,2012,Gisborne Airport,Gisborne,New Zealand,-38.66329956054688,177.97799682617188,15,12.0,Z,airport
1942,2013,Glentanner Airport,Glentanner,New Zealand,-43.906700134277344,170.1280059814453,1824,12.0,Z,airport
1943,2014,Hokitika Airfield,Hokitika,New Zealand,-42.713600158691406,170.98500061035156,146,12.0,Z,airport
1944,2015,Hamilton International Airport,Hamilton,New Zealand,-37.8666992188,175.332000732,172,12.0,Z,airport
1945,2016,Hastings Aerodrome,Hastings,New Zealand,-39.64670200000001,176.766998,72,12.0,Z,airport
1946,2017,Kerikeri Airport,Kerikeri,New Zealand,-35.26279830932617,173.91200256347656,492,12.0,Z,airport
1947,2018,Kaitaia Airport,Kaitaia,New Zealand,-35.06999969482422,173.28500366210938,270,12.0,Z,airport
1948,2019,Alexandra Airport,Alexandra,New Zealand,-45.21170043945313,169.3730010986328,752,12.0,Z,airport
1949,2020,Mount Cook Airport,Mount Cook,New Zealand,-43.76499938964844,170.13299560546875,2153,12.0,Z,airport
1950,2021,Manapouri Airport,Manapouri,New Zealand,-45.53310012817383,167.64999389648438,687,12.0,Z,airport
1951,2022,Hood Airport,Masterton,New Zealand,-40.97330093383789,175.63400268554688,364,12.0,Z,airport
1952,2023,New Plymouth Airport,New Plymouth,New Zealand,-39.00859832763672,174.1790008544922,97,12.0,Z,airport
1953,2024,Nelson Airport,Nelson,New Zealand,-41.298301696777344,173.2209930419922,17,12.0,Z,airport
1954,2025,Invercargill Airport,Invercargill,New Zealand,-46.41239929199219,168.31300354003906,5,12.0,Z,airport
1955,2026,RNZAF Base Ohakea,Ohakea,New Zealand,-40.20600128173828,175.38800048828125,164,12.0,Z,airport
1956,2027,Oamaru Airport,Oamaru,New Zealand,-44.97000122070313,171.08200073242188,99,12.0,Z,airport
1957,2028,Palmerston North Airport,Palmerston North,New Zealand,-40.32059860229492,175.61700439453125,151,12.0,Z,airport
1958,2029,Paraparaumu Airport,Paraparaumu,New Zealand,-40.904701232910156,174.98899841308594,22,12.0,Z,airport
1959,2030,Queenstown International Airport,Queenstown International,New Zealand,-45.0210990906,168.738998413,1171,12.0,Z,airport
1960,2031,Rotorua Regional Airport,Rotorua,New Zealand,-38.10919952392578,176.31700134277344,935,12.0,Z,airport
1961,2032,Waiouru Airport,Waiouru,New Zealand,-39.4463996887207,175.6580047607422,2686,12.0,Z,airport
1962,2033,South Pole Station Airport,Stephen's Island,Antarctica,-90.0,0.0,9300,12.0,U,airport
1963,2034,Tauranga Airport,Tauranga,New Zealand,-37.67190170288086,176.1959991455078,13,12.0,Z,airport
1964,2035,Timaru Airport,Timaru,New Zealand,-44.30279922485352,171.22500610351562,89,12.0,Z,airport
1965,2036,Pukaki Airport,Pukaki,New Zealand,-44.2350006104,170.117996216,1575,12.0,Z,airport
1966,2037,Woodbourne Airport,Woodbourne,New Zealand,-41.5182991027832,173.8699951171875,109,12.0,Z,airport
1967,2038,Williams Field,Weydon,Antarctica,-77.86740112304688,167.0570068359375,68,12.0,N,airport
1968,2039,Wanaka Airport,Wanaka,New Zealand,-44.722198486328004,169.24600219727,1142,12.0,Z,airport
1969,2040,Wigram Airport,Wigram,New Zealand,-43.5511016846,172.55299377400002,74,12.0,Z,airport
1970,2041,Whakatane Airport,Whakatane,New Zealand,-37.92060089111328,176.91400146484375,20,12.0,Z,airport
1971,2042,Wellington International Airport,Wellington,New Zealand,-41.327201843299996,174.80499267599998,41,12.0,Z,airport
1972,2043,Wairoa Airport,Wairoa,New Zealand,-39.00690078735352,177.40699768066406,42,12.0,Z,airport
1973,2044,RNZAF Base Auckland-Whenuapai,Whenuapai,New Zealand,-36.78779983520508,174.6300048828125,100,12.0,Z,airport
1974,2045,Whangarei Airport,Whangarei,New Zealand,-35.7682991027832,174.36500549316406,133,12.0,Z,airport
1975,2046,Westport Airport,Westport,New Zealand,-41.73809814453125,171.58099365234375,13,12.0,Z,airport
1976,2047,Wanganui Airport,Wanganui,New Zealand,-39.96220016479492,175.02499389648438,27,12.0,Z,airport
1977,2048,Herat Airport,Herat,Afghanistan,34.209999084472656,62.22829818725586,3206,4.5,U,airport
1978,2049,Jalalabad Airport,Jalalabad,Afghanistan,34.39979934692383,70.49859619140625,1814,4.5,U,airport
1979,2050,Hamid Karzai International Airport,Kabul,Afghanistan,34.565899,69.212303,5877,4.5,U,airport
1980,2051,Kandahar Airport,Kandahar,Afghanistan,31.505800247192386,65.84780120849611,3337,4.5,U,airport
1981,2052,Maimana Airport,Maimama,Afghanistan,35.93080139160156,64.76090240478516,2743,4.5,U,airport
1982,2053,Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,36.70690155029297,67.20970153808594,1284,4.5,U,airport
1983,2054,Shindand Airport,Shindand,Afghanistan,33.3913002014,62.261001586899994,3773,4.5,U,airport
1984,2055,Sheberghan Airport,Sheberghan,Afghanistan,36.75080108642578,65.91320037841797,1053,4.5,U,airport
1985,2056,Konduz Airport,Kunduz,Afghanistan,36.66510009765625,68.91079711914061,1457,4.5,U,airport
1986,2057,Bahrain International Airport,Bahrain,Bahrain,26.27079963684082,50.63359832763672,6,3.0,U,airport
1987,2058,Sheik Isa Air Base,Bahrain,Bahrain,25.918399810791016,50.590599060058594,136,3.0,U,airport
